checkm_completeness,checkm_contamination,contigs,date_modified,genome_id,genome_length,genome_name,genome_status,taxon_id,assembly_accession,genome_quality_flags,quality_pass,quality_reasons,tested_drug_count,stable_rank
98.0,0.7,58,2017-11-30T22:55:04.505Z,573.15584,5486308,Klebsiella pneumoniae strain KSB2_7C,WGS,573,,,True,,4,d8b88674e38b9570f405588710e33b2de356b3692d2f4908b30666349668ec0c
100.0,0.0,56,2017-08-08T16:04:07.675Z,573.13047,5345039,Klebsiella pneumoniae KPN1021ec,WGS,573,,,True,,4,d8da02fe5e0e7491524be364a9434b6b2e507d4870e6fe700034a0e3b5076616
99.78,0.22,47,2019-07-15T16:43:47.376Z,573.26263,5427644,Klebsiella pneumoniae strain 5012STDY7626383,WGS,573,GCA_900775955.1,,True,,4,d8e1c60a287d469659e32c24607cec5c70676991d7e652a32190068477df0e60
100.0,0.0,72,2017-08-09T07:05:37.022Z,573.14391,5471556,Klebsiella pneumoniae KPN778ec,WGS,573,,,True,,4,d915948bd570c4902e586fde66d6545e8d5982e9f437b47d562f571696becd96
100.0,0.3,111,2017-08-09T01:34:59.053Z,573.13828,5754531,Klebsiella pneumoniae KPN1997ec,WGS,573,,,True,,4,d9272aac0921d9e44a1869ca59f8ad8dd53b5324253fd3e00c6732f849fbdae3
100.0,0.0,33,2016-08-27T17:24:50.293Z,573.5710,5385055,Klebsiella pneumoniae strain W2-9-ERG2,WGS,573,GCF_900093315.1,,True,,4,d935f5a93603deb41c0db986365ca5ca42d03ee3cf47708f5683dd7d593589b0
100.0,0.1,69,2024-03-03T20:58:51.719Z,573.66621,5349849,Klebsiella pneumoniae KP_NORM_BLD_113777,WGS,573,,,True,,4,d95558470b49f892971c8dba2aad379b854aa1323d19e2ba538233ef79f0bd72
100.0,1.3,253,2017-08-08T21:37:26.320Z,573.13398,5721763,Klebsiella pneumoniae KPN1458ec,WGS,573,,,True,,4,d95aa6f802a369bf1c7c401dec20f3d085005bb78ceac3f14e022f3cedc57342
99.78,0.0,136,2022-04-12T01:26:19.760Z,573.46832,5796136,Klebsiella pneumoniae KP-10PI,WGS,573,,,True,,4,d971c397877500d90d985b6e4f4b7be57a033a44a6e062cd3122026f5aeaa9c6
99.78,0.0,58,2019-07-15T16:29:29.649Z,573.26236,5557040,Klebsiella pneumoniae strain 5012STDY7626474,WGS,573,GCA_900775685.1,,True,,4,d9a956a017840dbeb1fb1dc097277139b5a56e7a8824c5e4f88be512c7f9c8c7
100.0,1.0,139,2017-08-08T21:43:00.266Z,573.13406,5471971,Klebsiella pneumoniae KPN1469ec,WGS,573,,,True,,4,d9b0873d5f4b3b109965ab0c781a1d01f6fdebed45ed59d6927940fd66fe7400
100.0,0.0,64,2017-08-08T17:54:51.204Z,573.13250,5393265,Klebsiella pneumoniae KPN1271ec,WGS,573,,,True,,4,d9bf0f3b8263f03485a1651682c2d3590868410898688857e90c6066f74723c3
100.0,0.0,90,2017-08-09T02:41:39.323Z,573.13934,5590988,Klebsiella pneumoniae KPN2118ec,WGS,573,,,True,,4,d9da8d8ffcb68a693fe9ad2c92dd7e487c468207c17f092931b158506942bee3
100.0,0.0,393,2017-08-08T15:10:41.087Z,573.12970,5652600,Klebsiella pneumoniae 3236,WGS,573,,,True,,4,d9e95530eea807eab9f4a13ad165b1684d51313f5da02cc1bab5c7a4ad3e9222
100.0,1.0,213,2017-08-09T07:10:25.719Z,573.14396,6045740,Klebsiella pneumoniae KPN785ec,WGS,573,,,True,,4,d9f65984959358855b31cd9cef690b77ac1cce2d981eb96715060af2234a58b7
100.0,0.0,82,2024-03-03T21:22:56.255Z,573.66992,5421802,Klebsiella pneumoniae KP_NORM_BLD_60433,WGS,573,,,True,,4,da0d6abf62ca6e3f12fdd65e2b44c08e0c4edf83add6d94031e4cfa560199e29
100.0,0.0,94,2017-08-08T16:13:23.139Z,573.13062,5477562,Klebsiella pneumoniae KPN1040ec,WGS,573,,,True,,4,da57906b6093858b30f6b6c79ac2837d17876f6ebefa9bc17627dacc76b7f152
99.9,0.0,75,2024-03-03T20:56:32.304Z,573.66585,5357228,Klebsiella pneumoniae KP_NORM_BLD_110785,WGS,573,,,True,,4,da6cf6e7c8fd78d6751d11dc59bc5fe802dc50e7c4dacbad39482e96d833be22
100.0,0.7,107,2017-08-08T17:27:12.726Z,573.13200,5397883,Klebsiella pneumoniae KPN1209ec,WGS,573,,,True,,4,da82666b5b45a440decd803c2a6c355e7d27f7d86066c6b20c1c0c91c505de39
100.0,0.0,125,2017-08-09T01:27:16.764Z,573.13816,5567556,Klebsiella pneumoniae KPN1983ec,WGS,573,,,True,,4,da88abb04fa33dfb290814f14706a0bdb95855387bfc16873dc8b157b9241ded
99.78,0.11,35,2019-07-15T15:12:02.602Z,573.26089,5286388,Klebsiella pneumoniae strain 5012STDY7312703,WGS,573,GCA_900774235.1,,True,,4,da9cc25bf82946bb81e546a29386c5a65a161dc457bd14f25784ef4a2c619b71
99.78,0.0,5,2020-12-01T02:24:21.685Z,573.34246,5671180,Klebsiella pneumoniae strain INF354-sc-2280183,Complete,573,GCA_904863325.1,,True,,4,dab2befb330c3f7d181c859e0868391f12568230c505c5dbf138632208d075b5
100.0,0.0,108,2017-08-08T17:56:16.446Z,573.13256,5565696,Klebsiella pneumoniae KPN1277ec,WGS,573,,,True,,4,daba95642b60361625be453f69afe29ef336580fc0e2d7bc929cbdc139c4ef93
100.0,0.0,106,2017-08-08T17:05:30.317Z,573.13159,5374935,Klebsiella pneumoniae KPN1164ec,WGS,573,,,True,,4,dac95fb010cfa10f22ab68c8914c53ce9dbbe11f09e951507cb52ff676ac6f4d
100.0,0.0,86,2017-08-09T02:31:37.708Z,573.13918,5379307,Klebsiella pneumoniae KPN2098ec,WGS,573,,,True,,4,dace61f182d6fe8eeb559c283a5ba74acfce52eacd0c9958e8278eb11a3058d6
100.0,0.1,80,2024-03-03T21:28:29.339Z,573.67074,5321617,Klebsiella pneumoniae KP_NORM_BLD_62638,WGS,573,,,True,,4,dacfefeecd732e18b3265971066cb2e6533f922b81c2de1797b613ad4c5909aa
99.7,0.0,46,2017-11-30T22:46:11.378Z,573.15575,5392331,Klebsiella pneumoniae strain KSB2_8A,WGS,573,,,True,,4,dad691d492ad8db6fe55fc29f11ce203bc33c09035b0fe051199ba5ddbacd555
99.78,0.0,105,2019-07-15T16:34:41.949Z,573.26247,5520587,Klebsiella pneumoniae strain 5012STDY7626368,WGS,573,GCA_900775795.1,,True,,4,dae602cb7b2b37731ef492fb408f549999022ff729c04423e9bc35ff6571cd98
99.78,0.11,93,2019-03-24T03:15:44.751Z,573.24264,5416907,Klebsiella pneumoniae strain 212,WGS,573,,,True,,4,db27f2c4d6feff47e0c106ba32a7f0f5af5b0b1f3981f4c61e6bffe194321b9c
100.0,0.0,50,2024-03-03T21:05:34.862Z,573.66714,5165249,Klebsiella pneumoniae KP_NORM_BLD_116378,WGS,573,,,True,,4,db40d5312e25ac45371e7b2da4888d35b214d274bc5908da1446f998a2c5b0d9
100.0,0.0,77,2024-03-03T21:23:51.490Z,573.67015,5520163,Klebsiella pneumoniae KP_NORM_BLD_61041,WGS,573,,,True,,4,db709ac1dcef2496d8a5a53c153bca5ff85d50e76621d7f6f18897f61628343c
99.78,0.0,177,2019-03-24T03:49:10.967Z,573.24339,5530102,Klebsiella pneumoniae strain MUGSI_121,WGS,573,,,True,,4,db91f96996778b4cc651b26ef5b9e327b5b257e6aca72a9a9435c8341b48c22a
100.0,0.0,76,2017-08-08T16:57:43.790Z,573.13144,5460911,Klebsiella pneumoniae KPN1146ec,WGS,573,,,True,,4,db9775d9a921ac819f441a43240b9773b30d0830df698a23d21eff061f511220
100.0,0.0,97,2017-08-09T01:44:13.066Z,573.13845,5479708,Klebsiella pneumoniae KPN2015ec,WGS,573,,,True,,4,dbbc94fc6f67c2807c1fc6c792b00eb45d7cd33e273d62caae2db0ea2753bcc2
99.78,0.0,153,2020-10-29T12:57:55.376Z,573.33396,5855985,Klebsiella pneumoniae strain PMK16,WGS,573,,,True,,4,dbd006f65e479eca7d5321f1f42e084e53c2b80940d77b59a9a1163023edabe1
100.0,0.0,80,2017-08-09T04:50:19.786Z,573.14169,5397927,Klebsiella pneumoniae KPN457ec,WGS,573,,,True,,4,dbd46fff64161eb12096a54637a7ae634fd11540cc2e4c993f57a452128588c0
100.0,0.0,72,2017-08-09T03:47:20.064Z,573.14046,5443419,Klebsiella pneumoniae KPN312ec,WGS,573,,,True,,4,dbd825f6c081bcc877b4977025596e5d891d27642ac56db933e1f6ca173b75b4
99.78,0.11,59,2019-07-15T16:13:58.590Z,573.26206,5671818,Klebsiella pneumoniae strain 5012STDY7312673,WGS,573,GCA_900775405.1,,True,,4,dc029292463b1e0ba3ab6ce1546aa7ce18f4e6ce579712f44cd46aac92e7f197
99.78,0.22,263,2019-01-31T07:08:31.180Z,573.23202,5835380,Klebsiella pneumoniae strain KP_089,WGS,573,GCA_003936505.1,,True,,4,dc0b00eb8de11be449895f5a1104a9b093e7e820927ec743e4081e797618e084
100.0,0.2,172,2024-03-03T21:21:39.426Z,573.66976,5710780,Klebsiella pneumoniae KP_NORM_BLD_3086,WGS,573,,,True,,4,dc263d031eec6656686fc6c0d1df838df563b666d477b8b8ca81aa6ac8c54ad5
100.0,0.3,191,2017-08-08T21:33:00.183Z,573.13384,5538555,Klebsiella pneumoniae KPN1443ec,WGS,573,,,True,,4,dc350791223fc86e59b074a8b69e449c34dad2c71b87d40782f3a0797f6b5dd7
99.44,0.22,104,2020-03-31T20:23:42.530Z,573.31071,5194947,Klebsiella pneumoniae strain WU10,WGS,573,,,True,,4,dc3abea94850dd54488172047622f5bc85a161de0b6304f54c82126060322aed
100.0,0.3,444,2017-08-08T15:39:50.577Z,573.13014,5561321,Klebsiella pneumoniae 3284,WGS,573,,,True,,4,dc3b1c7e13b98dc6d2755efde3fd9875d50bdaf50c80dfc7af7a598da298aee0
100.0,0.8,154,2017-08-08T21:35:54.428Z,573.13396,5484634,Klebsiella pneumoniae KPN1455ec,WGS,573,,,True,,4,dc3f3c92620cf594be622b30abe82ef29521d7264631bb106a7f8955a977f45b
100.0,0.0,87,2017-08-09T03:44:57.367Z,573.14042,5410985,Klebsiella pneumoniae KPN307ec,WGS,573,,,True,,4,dc68f2e41e914ed117d86380a41e5849967c602838692a4719595d6e72a8ed1c
100.0,0.0,56,2016-08-27T17:12:48.374Z,573.5692,5736847,Klebsiella pneumoniae strain PB21,WGS,573,GCF_900093125.1,,True,,4,dc6a2935dc63297c66b88cd403133c5e306e4424129fb0682f5e916aecf72840
100.0,0.0,48,2024-03-03T20:56:26.637Z,573.66575,5540229,Klebsiella pneumoniae KP_NORM_BLD_108853,WGS,573,,,True,,4,dc78213a1f69f402ae95d034a322a8456856e9b1133bff98c20bd41bed16e25d
100.0,0.0,7,2017-11-24T17:17:11.943Z,573.15371,5702263,Klebsiella pneumoniae strain KSB1_9D,Complete,573,GCA_002753165.1,,True,,4,dc8c438e7c1cbdd250295f11fbfc6f41974b4696fac3962cd084f5b95ce7fba1
99.78,0.22,176,2019-03-24T04:28:24.864Z,573.24418,5804127,Klebsiella pneumoniae strain MUGSI_51,WGS,573,,,True,,4,dcae26e751fa24f1dd9c1100f1cfbb2d540582918c4c6352abbc607d96356fc0
100.0,0.0,82,2017-08-08T23:50:47.424Z,573.13640,5413621,Klebsiella pneumoniae KPN1741ec,WGS,573,,,True,,4,dcc14bf62edba2fae8015d4fbed74c8f0d1f241cf40ea8be4e8c9bc2edf72974
100.0,0.0,83,2024-03-03T21:10:36.152Z,573.66792,5384983,Klebsiella pneumoniae KP_NORM_BLD_13539,WGS,573,,,True,,4,dccc77b3370cc8c139a33183a42c13fd57717359cdf11e9a8b1a25fe44579ec7
99.78,0.0,29,2019-07-15T15:48:40.397Z,573.26152,5327967,Klebsiella pneumoniae strain 5012STDY7312585,WGS,573,GCA_900774875.1,,True,,4,dcf125b50a340c900409bf9f00ca8168b55f9df719921656983b0d85a07f3a8c
99.78,0.0,31,2019-07-15T15:48:44.577Z,573.26151,5417635,Klebsiella pneumoniae strain 5012STDY7312586,WGS,573,GCA_900774865.1,,True,,4,dd147d59d54de4506bcdcdebdef13467af7218ef6eec515c203f7bc188b3b3bc
98.3,0.8,88,2017-08-08T23:56:06.347Z,573.13647,5794716,Klebsiella pneumoniae KPN1751ec,WGS,573,,,True,,4,dd15b44ab3649b2db41d95c2ae107cecf0448603858b8b98328db9e9cc33bf62
98.3,0.0,47,2017-11-30T22:56:01.828Z,573.15577,5182684,Klebsiella pneumoniae strain KSB2_4B,WGS,573,,,True,,4,dd1b04b29448344960a8f4407db8bd1fadd0703a775dab30f14f0832781197d4
100.0,0.0,81,2024-03-03T21:17:42.834Z,573.66915,5518368,Klebsiella pneumoniae KP_NORM_BLD_2013_92320,WGS,573,,,True,,4,dd1ed97fbfec624d08d23c2fa33174ccc612366e9bb98c7c9e6f2276650a6dd5
100.0,0.0,202,2016-08-27T06:38:09.567Z,573.5624,5921735,Klebsiella pneumoniae strain 23_GR_12,WGS,573,GCF_001701555.1,,True,,4,dd23a876436d16bfd39f3ac8f30c36b70665ea560285067fdd39e02feb381bb1
100.0,0.0,122,2024-03-03T21:05:21.266Z,573.66719,5473647,Klebsiella pneumoniae KP_NORM_BLD_116410,WGS,573,,,True,,4,dd409fbfc1d26cb88cd0870c9447727005b0c192be8bb40b7ff9c6fcaf46549d
100.0,0.3,72,2017-08-09T00:11:22.336Z,573.13675,5484094,Klebsiella pneumoniae KPN1782ec,WGS,573,,,True,,4,dd51de40dd3e697312d118e1c20c38877706b61c345e53e6b37fd3a859c34a45
100.0,0.0,79,2017-08-08T18:00:08.146Z,573.13262,5476459,Klebsiella pneumoniae KPN1283ec,WGS,573,,,True,,4,dd642a491243ca6c25282d4fe51483781cbe95db14900d944cbbd2383082166f
100.0,0.1,98,2024-03-03T21:05:41.285Z,573.66700,5579846,Klebsiella pneumoniae KP_NORM_BLD_116250,WGS,573,,,True,,4,dd6481cdaa38db056fae1ba4cfb03da5688e4507777af37d35a15082de162bdb
99.78,0.0,84,2022-04-12T01:26:15.973Z,573.46829,5838897,Klebsiella pneumoniae KP-101LU,WGS,573,,,True,,4,dd7e07c57e796eaa57985a84a9029b70293d17abd9f36db6090197c57f0d3137
100.0,0.0,76,2017-08-09T00:04:04.386Z,573.13663,5554318,Klebsiella pneumoniae KPN1769ec,WGS,573,,,True,,4,dd8fb3a4c315ae951be467daa1154931c44c0db76eeb50eec2e4b48c406efee5
100.0,0.1,128,2024-03-03T21:20:03.003Z,573.66958,5456009,Klebsiella pneumoniae KP_NORM_BLD_2493,WGS,573,,,True,,4,ddc9a7323986db39e4462224e2c89f1a8220664b3c5f5d54bedd544383144ad2
100.0,0.0,7,2017-11-24T17:09:39.032Z,573.15329,5768890,Klebsiella pneumoniae strain KSB1_5D,Complete,573,GCA_002741685.1,,True,,4,ddd336aa9d970755ba9debf176694a41fde6843b8ff6100bdee2cdf81ac268eb
100.0,0.0,111,2017-08-09T05:04:09.812Z,573.14192,5536341,Klebsiella pneumoniae KPN485ec,WGS,573,,,True,,4,ddf2e3c2f5de7f09141aede142d5b4438fa0cc1615ad8dcfadbcb5d1f6d4e745
99.7,0.3,3,2018-07-16T00:02:44.127Z,573.18543,5586205,Klebsiella pneumoniae strain AR_0140,Complete,573,GCA_003204465.1,,True,,4,ddf35afcef54f77c99f7f4ca2584fdd24fe94e8db4446fcf3c55c46dc652a8af
99.78,0.0,128,2019-03-24T03:54:28.922Z,573.24350,5642430,Klebsiella pneumoniae strain MUGSI_136,WGS,573,,,True,,4,de1252426a925d04c611b3d98ac8109a9e315746c9f937ff4fe1c5604ba58e4d
100.0,0.0,74,2017-08-09T08:29:11.124Z,573.14505,5548935,Klebsiella pneumoniae KPN934ec,WGS,573,,,True,,4,de24bf8ceb0df11586c4fef67c4ac23a7e81f78c3c1a950bf92536d038a46759
100.0,0.0,85,2017-08-09T02:25:54.002Z,573.13912,5520800,Klebsiella pneumoniae KPN208ec,WGS,573,,,True,,4,de29f447718bfad8e00e75ba7fd91cc654745473ec1556436901fc68ee11dc5d
99.7,0.0,92,2017-08-09T06:12:22.518Z,573.14320,5480556,Klebsiella pneumoniae KPN690ec,WGS,573,,,True,,4,de69a449e5bc504efcb4415eabc2af4fab484a9f73d426f8fee3606e95e7e3ce
100.0,0.0,88,2024-03-03T21:31:19.887Z,573.67111,5361170,Klebsiella pneumoniae KP_NORM_BLD_63855,WGS,573,,,True,,4,de6ff1cc6b0a1941608f2229f6ac49a32fe79d7f66115c69e70f52a42d41ee6c
100.0,0.0,95,2024-03-03T20:34:20.584Z,573.66204,5548385,Klebsiella pneumoniae KP_NORM_URN_2013_96219,WGS,573,,,True,,4,de945a57a42361f36cc7917de3acf528ad0a9bb49b6e4b42bbce6cb72a92a86c
99.9,0.1,153,2024-03-03T21:11:05.222Z,573.66798,5608884,Klebsiella pneumoniae KP_NORM_BLD_13737,WGS,573,,,True,,4,de9fd1fdbc42c9aae1442946e0c1c95b920780b982652bfa1b7b4e1a00fd8c8d
99.9,0.0,108,2024-03-03T21:21:36.446Z,573.66967,5551144,Klebsiella pneumoniae KP_NORM_BLD_3074,WGS,573,,,True,,4,dea6d98ec84bd07cab6ab782d72f8e221fbfaf0a41f1d63375c07f688dbb19dd
100.0,0.0,154,2024-03-03T20:33:13.665Z,573.66189,5714151,Klebsiella pneumoniae KP_NORM_URN_2012_81428,WGS,573,,,True,,4,dec4f0d5f59b63c623465fd51c47707bd8d5f0a115a4f9df7cf52040619f2d29
100.0,0.3,104,2017-08-09T03:16:08.006Z,573.13994,5610875,Klebsiella pneumoniae KPN254ec,WGS,573,,,True,,4,dec620c318ef4498de9f7657ee622fa368a1e56419fa6c421498fef0a6c0fe1b
99.78,0.0,21,2022-03-25T08:23:00.955Z,573.46090,5445304,Klebsiella pneumoniae KSB1_3B,WGS,573,,,True,,4,ded24d4fc5d02d3f3072c4c175f842fad4fb0bae127e3c3bafd1e3da87b5fc63
100.0,0.3,69,2016-08-27T16:52:28.682Z,573.5663,5894405,Klebsiella pneumoniae strain PB533,WGS,573,GCF_900092815.1,,True,,4,ded93df3f7df2697210f752a4aea16f2b87d8dbe3b9555a5d7a9d11254c800dc
100.0,0.0,61,2024-03-03T21:11:07.837Z,573.66772,5505717,Klebsiella pneumoniae KP_NORM_BLD_13375,WGS,573,,,True,,4,df2a32a2ac86ace9764b387dc898e7ceffa420271280bb91fc2587468b72b819
99.78,0.44,160,2019-03-24T03:12:52.273Z,573.24250,5282904,Klebsiella pneumoniae strain 133,WGS,573,,,True,,4,df2e5c28700ca01ddaf12df0aa5e04e22692b28408c091bff72a0e780ff0b8b8
99.78,0.0,78,2019-07-15T17:00:37.326Z,573.26296,5365237,Klebsiella pneumoniae strain 5012STDY7626416,WGS,573,GCA_900776285.1,,True,,4,df6a62b90d187bcada33fe16630370d8c206730a79ba1c01bf27ff68184ac28e
100.0,0.0,39,2024-03-03T21:20:38.715Z,573.66966,5255160,Klebsiella pneumoniae KP_NORM_BLD_2793,WGS,573,,,True,,4,df6e30e3dc6f0b6b2aa50aa8ef29550d6472af23983deb6d3abe82f2d51e1ec6
99.67,0.55,209,2019-03-24T04:12:59.398Z,573.24383,5585095,Klebsiella pneumoniae strain MUGSI_237,WGS,573,,,True,,4,df943d249801de7c1d3510a9bba590d9e2e207385d96d983b9e0f4b0024e31e6
100.0,0.0,64,2017-08-09T05:37:23.010Z,573.14258,5430538,Klebsiella pneumoniae KPN584ec,WGS,573,,,True,,4,dfca9fceb2444714023db93be0a28dd8ca09039e1509ca0e00221f3de0a5e211
100.0,0.0,326,2017-08-08T15:27:02.214Z,573.12994,5567704,Klebsiella pneumoniae 3215,WGS,573,,,True,,4,dfcf9192bbf2ab9f0a8a50db543362adaafb9d888bc7909c53cf4e067b9a32f5
99.78,0.0,140,2020-10-29T13:04:38.935Z,573.33419,5860255,Klebsiella pneumoniae strain PMK6,WGS,573,,,True,,4,dfef3a153f86eb6e8a9bf287517018e8f4dc078cb75badcdc1be0ff95ab4dafc
99.78,0.33,52,2019-07-15T16:25:09.867Z,573.26229,5506195,Klebsiella pneumoniae strain 5012STDY7312691,WGS,573,GCA_900775635.1,,True,,4,e016b3248ae1b4c82086e191b1830498658f72cd16514f5ffa79903d0a2ae728
100.0,0.0,120,2017-08-09T07:40:50.639Z,573.14434,5560939,Klebsiella pneumoniae KPN839ec,WGS,573,,,True,,4,e02d7db9e9cbc0be57fe38c978ed8c3a9f115d3d5248693e8e57eaec76c40c71
100.0,0.0,86,2017-08-09T04:25:19.647Z,573.14121,5373570,Klebsiella pneumoniae KPN400ec,WGS,573,,,True,,4,e05bb0c1eff66b58d1acd57204fe3d7d3488c0398a290c943899041022ed11b9
100.0,0.0,91,2024-03-03T21:24:29.930Z,573.67017,5454997,Klebsiella pneumoniae KP_NORM_BLD_61269,WGS,573,,,True,,4,e05bfc2de4a5f1446d22e939baf6930b4a9fb7d717308380d148b047cad9ff26
100.0,0.0,54,2017-11-30T21:08:45.536Z,573.15546,5436255,Klebsiella pneumoniae strain KSB1_8C,WGS,573,GCA_904866535.1,,True,,4,e06d1d8bbe706778e28ab4597151931fef9ed53ac27c6889e106ca28fc6ab39b
99.78,0.0,122,2022-04-12T01:26:32.429Z,573.46841,5810757,Klebsiella pneumoniae KP-15PI,WGS,573,,,True,,4,e0b2d0c61e71b67a13e3bc46b250ae34c849665d74dd75b6de3dcd0fa1535407
98.0,0.3,36,2017-11-30T21:39:10.868Z,573.15561,5429102,Klebsiella pneumoniae strain KSB1_2G,WGS,573,,,True,,4,e0c0597585c11dfe9f13118a7b3c43323573cdca553bd357ab2cd9d001c3ea3c
100.0,0.1,121,2024-03-03T21:07:11.048Z,573.66739,5528817,Klebsiella pneumoniae KP_NORM_BLD_117503,WGS,573,,,True,,4,e103d965175b475df9c04481270c5b6e16653f7e372054aa503624ddccdee6d5
100.0,0.0,42,2024-03-03T21:18:43.331Z,573.66949,5076309,Klebsiella pneumoniae KP_NORM_BLD_228,WGS,573,,,True,,4,e1224cb0b21b7e29eb1bf8fa7572686b7774ac6fd997fdc37224f2e822a2a1ee
99.78,0.11,281,2019-07-15T10:03:14.018Z,573.25568,5810514,Klebsiella pneumoniae strain 24_GR_13,WGS,573,GCA_001701415.1,,True,,4,e1289efe770ef1ae725419b242712547da42deae14410eb7546a48421d95718b
100.0,0.7,160,2017-08-09T06:05:16.194Z,573.14312,5501795,Klebsiella pneumoniae KPN681ec,WGS,573,,,True,,4,e19d76b6d53a21ae76bdaa1e1795f61b95e7eb4307e06fb36bbbe30762e094b4
100.0,0.2,88,2024-03-03T21:02:56.442Z,573.66686,5448080,Klebsiella pneumoniae KP_NORM_BLD_115763,WGS,573,,,True,,4,e19fa270ed439f798889fbef937e9deb5fe09261a5ef4c45f2694b94be99f12c
99.78,0.0,239,2019-03-24T03:35:01.499Z,573.24299,5406340,Klebsiella pneumoniae strain 401,WGS,573,,,True,,4,e1b2803eb6ef2a4f7825c119de0037652bc3fd254faaab8fa566a960e0a25793
99.78,0.0,34,2019-07-15T15:27:00.792Z,573.26116,5238056,Klebsiella pneumoniae strain 5012STDY7312738,WGS,573,GCA_900774515.1,,True,,4,e1baba56d7c215a69ffcf54b456524c37fc6740a99f6e85133163a385a893ef2
99.78,0.0,141,2020-10-29T12:57:51.916Z,573.33402,5869745,Klebsiella pneumoniae strain PMK19,WGS,573,,,True,,4,e1c995573f0fcea9bc1d200a5027ba1eec93f19c177c3ddf52f03672cd51a34f
100.0,0.0,99,2017-08-08T22:33:12.605Z,573.13494,5618216,Klebsiella pneumoniae KPN1566ec,WGS,573,,,True,,4,e1eb499cb07e62fa1dbaa820b913e0c429de96c4d3e058570c29dd63de36262f
100.0,0.0,117,2017-08-09T06:33:11.460Z,573.14349,5552689,Klebsiella pneumoniae KPN723ec,WGS,573,,,True,,4,e1f98c6442229558f972441ea520909a5d2cc967bcf04f3052438b0e3092a712
99.78,0.11,81,2019-07-15T15:30:02.166Z,573.26121,5298456,Klebsiella pneumoniae strain 5012STDY7312736,WGS,573,GCA_900774565.1,,True,,4,e1fccc1cc8abe3fc7d3dc8a24ff7edf352ec781d8e8d119743da9315fffa6db0
100.0,0.0,79,2017-08-09T01:27:38.268Z,573.13817,5559565,Klebsiella pneumoniae KPN1984ec,WGS,573,,,True,,4,e232a3f4c052f9d5a0e8d402b7abaae8007a29c1c1b898db67087837ab00df70
100.0,0.0,102,2017-08-09T01:07:11.747Z,573.13780,5473521,Klebsiella pneumoniae KPN1928ec,WGS,573,,,True,,4,e24a335bcecbfc4061612b2a06a27208dca73d6f9206206a1592adfb982cb803
100.0,0.0,78,2024-03-03T21:05:10.202Z,573.66696,5401081,Klebsiella pneumoniae KP_NORM_BLD_1162,WGS,573,,,True,,4,e25f9dd6167a8e1754a366720ed2e7efd32ee2c39608fe82ae18ac43622bc674
99.78,0.0,45,2019-07-15T16:31:38.565Z,573.26240,5485791,Klebsiella pneumoniae strain 5012STDY7626482,WGS,573,GCA_900775725.1,,True,,4,e26f4478219fde02e4c8dd7b2337fba5aec410092eb9018b97818a0cc00530f1
100.0,1.0,258,2017-08-09T00:42:53.601Z,573.13734,5307689,Klebsiella pneumoniae KPN1870ec,WGS,573,,,True,,4,e2d465ed4106b9bbb0c74780ac4aff4ae04c24cc2992f9a0cdebe298be739000
100.0,0.7,371,2017-08-08T14:03:10.870Z,573.12883,5558393,Klebsiella pneumoniae 48,WGS,573,,,True,,4,e2dc2ac2fa40a4091ebe9839475937e80097a851ab6c5e353d0e05b25d332621
99.7,0.0,86,2017-08-08T22:16:40.310Z,573.13465,5454884,Klebsiella pneumoniae KPN1534ec,WGS,573,,,True,,4,e2e7ecbfceb0009718bb3275cf43a255f7b604ab886578c56f365c1d46b0fd4d
100.0,0.0,173,2017-11-30T21:43:34.922Z,573.15523,5521676,Klebsiella pneumoniae strain INF092,WGS,573,,,True,,4,e2ebdd042090301327d75b76abe54286f97bc56080341dc5fc7fbc5620c013e4
99.67,0.33,195,2019-03-24T03:54:18.346Z,573.24352,5556506,Klebsiella pneumoniae strain MUGSI_140,WGS,573,,,True,,4,e300e5f5778c7ed24abfc885e3a2bdd1735b4bdc2e251ad870e962b8ed01d73d
100.0,0.3,78,2017-08-08T23:51:56.345Z,573.13641,5318479,Klebsiella pneumoniae KPN1743ec,WGS,573,,,True,,4,e30d1336685af69537ca10f8e6ca37c1969dc84fdf03d4eeb173cf277ed51bdc
100.0,0.0,55,2017-08-09T08:12:18.472Z,573.14481,5353267,Klebsiella pneumoniae KPN906ec,WGS,573,,,True,,4,e31912d66f49e8cf13b4e8b16eb545f2e1c753f13bebc011960657a50de5d765
100.0,0.3,28,2016-09-12T12:17:14.357Z,573.5807,5487831,Klebsiella pneumoniae strain PB129,WGS,573,GCF_900092895.1,,True,,4,e3245a8c1e68cb590a1030da93b0219a5e732abc482969ab99c868ab9df32721
100.0,0.2,62,2024-03-03T21:29:01.709Z,573.67082,5428581,Klebsiella pneumoniae KP_NORM_BLD_62922,WGS,573,,,True,,4,e340448cf6258f56b3b18ffa9361ace43793b19dcd3a35b350ebb215e2764df6
100.0,0.0,109,2017-08-08T23:04:14.788Z,573.13551,5507282,Klebsiella pneumoniae KPN1642ec,WGS,573,,,True,,4,e35567afde66e8fb7266db781b65f5b6fae056ff9844662a662f265fa77741d7
100.0,0.0,85,2024-03-03T21:20:53.825Z,573.66975,5458917,Klebsiella pneumoniae KP_NORM_BLD_3080,WGS,573,,,True,,4,e38fe9cb6d1ff5e063d343391fd060eca7c4e25983af981e2ab38af5973a0524
