genome_id,genome_name,tested_drug_count,genome_length,contigs,checkm_completeness,checkm_contamination,fasta_relative_path,fasta_sha256
573.13866,Klebsiella pneumoniae KPN2040ec,4,5298279,69,100.0,0.0,data/genomes/573.13866.fna,
573.26253,Klebsiella pneumoniae strain 5012STDY7626374,4,5664769,50,99.78,0.0,data/genomes/573.26253.fna,
573.46097,Klebsiella pneumoniae KSB1_3D,4,5503179,194,99.78,0.0,data/genomes/573.46097.fna,
573.24334,Klebsiella pneumoniae strain MUGSI_116,4,5961784,96,99.78,0.99,data/genomes/573.24334.fna,
573.14149,Klebsiella pneumoniae KPN430ec,4,5526726,119,100.0,0.3,data/genomes/573.14149.fna,
573.14105,Klebsiella pneumoniae KPN382ec,4,5536042,141,100.0,0.0,data/genomes/573.14105.fna,
573.14208,Klebsiella pneumoniae KPN522ec,4,5483356,74,100.0,0.3,data/genomes/573.14208.fna,
573.13501,Klebsiella pneumoniae KPN1573ec,4,5857088,119,100.0,0.3,data/genomes/573.13501.fna,
573.13254,Klebsiella pneumoniae KPN1275ec,4,5353127,67,100.0,0.0,data/genomes/573.13254.fna,
573.14311,Klebsiella pneumoniae KPN680ec,4,5465700,101,100.0,0.0,data/genomes/573.14311.fna,
573.13532,Klebsiella pneumoniae KPN1611ec,4,5536913,106,100.0,0.0,data/genomes/573.13532.fna,
573.13221,Klebsiella pneumoniae KPN1240ec,4,5570675,136,100.0,0.0,data/genomes/573.13221.fna,
573.67154,Klebsiella pneumoniae KP_NORM_URN_2014_97411,4,5359168,85,100.0,0.0,data/genomes/573.67154.fna,
573.67035,Klebsiella pneumoniae KP_NORM_BLD_61470,4,5322521,99,100.0,0.0,data/genomes/573.67035.fna,
573.46088,Klebsiella pneumoniae KSB1_10A,4,5540563,34,99.78,0.11,data/genomes/573.46088.fna,
573.13192,Klebsiella pneumoniae KPN1200ec,4,5606696,129,100.0,0.0,data/genomes/573.13192.fna,
573.67021,Klebsiella pneumoniae KP_NORM_BLD_61054,4,5363755,118,100.0,0.0,data/genomes/573.67021.fna,
573.13872,Klebsiella pneumoniae KPN2046ec,4,5588937,119,100.0,0.0,data/genomes/573.13872.fna,
573.26177,Klebsiella pneumoniae strain 5012STDY7312605,4,5432389,47,99.78,0.22,data/genomes/573.26177.fna,
573.66887,Klebsiella pneumoniae KP_NORM_BLD_2011_74862,4,5447523,61,100.0,0.1,data/genomes/573.66887.fna,
573.13093,Klebsiella pneumoniae KPN1085ec,4,5571265,114,100.0,0.0,data/genomes/573.13093.fna,
573.26300,Klebsiella pneumoniae strain 5012STDY7626419,4,5450742,43,99.78,0.0,data/genomes/573.26300.fna,
573.14051,Klebsiella pneumoniae KPN317ec,4,5399804,75,100.0,0.3,data/genomes/573.14051.fna,
573.26192,Klebsiella pneumoniae strain 5012STDY7312625,4,5554026,40,99.78,0.0,data/genomes/573.26192.fna,
573.14460,Klebsiella pneumoniae KPN878ec,4,5481864,89,100.0,0.0,data/genomes/573.14460.fna,
573.12902,Klebsiella pneumoniae 119,4,5301660,335,100.0,0.3,data/genomes/573.12902.fna,
573.66830,Klebsiella pneumoniae KP_NORM_BLD_1678,4,5404194,67,99.9,0.0,data/genomes/573.66830.fna,
573.13182,Klebsiella pneumoniae KPN1190ec,4,5723509,98,100.0,1.0,data/genomes/573.13182.fna,
573.66993,Klebsiella pneumoniae KP_NORM_BLD_60435,4,5337879,96,100.0,0.0,data/genomes/573.66993.fna,
573.13630,Klebsiella pneumoniae KPN1728ec,4,5595338,93,100.0,0.3,data/genomes/573.13630.fna,
573.66895,Klebsiella pneumoniae KP_NORM_BLD_2011_76220,4,5440103,65,99.7,0.1,data/genomes/573.66895.fna,
573.13905,Klebsiella pneumoniae KPN2082ec,4,5797382,135,100.0,0.0,data/genomes/573.13905.fna,
573.66697,Klebsiella pneumoniae KP_NORM_BLD_116218,4,5768319,131,100.0,0.0,data/genomes/573.66697.fna,
573.13707,Klebsiella pneumoniae KPN1844ec,4,5754932,116,100.0,0.0,data/genomes/573.13707.fna,
573.66607,Klebsiella pneumoniae KP_NORM_BLD_112914,4,5306940,112,99.3,0.1,data/genomes/573.66607.fna,
573.14243,Klebsiella pneumoniae KPN568ec,4,5468426,141,99.7,0.0,data/genomes/573.14243.fna,
573.15547,Klebsiella pneumoniae strain KSB1_2D,4,5213457,43,98.0,0.0,data/genomes/573.15547.fna,
573.14372,Klebsiella pneumoniae KPN753ec,4,5595775,72,100.0,0.7,data/genomes/573.14372.fna,
573.13290,Klebsiella pneumoniae KPN132ec,4,5526614,213,100.0,0.0,data/genomes/573.13290.fna,
573.66866,Klebsiella pneumoniae KP_NORM_BLD_2009_62777,4,5315969,58,100.0,0.0,data/genomes/573.66866.fna,
573.13963,Klebsiella pneumoniae KPN2174ec,4,5565430,147,100.0,0.0,data/genomes/573.13963.fna,
573.66574,Klebsiella pneumoniae KP_NORM_BLD_1045,4,5359444,132,99.9,0.2,data/genomes/573.66574.fna,
573.13728,Klebsiella pneumoniae KPN1865ec,4,5743413,129,100.0,0.0,data/genomes/573.13728.fna,
573.13617,Klebsiella pneumoniae KPN1714ec,4,5439254,107,100.0,0.0,data/genomes/573.13617.fna,
573.13766,Klebsiella pneumoniae KPN190ec,4,5329539,79,100.0,0.0,data/genomes/573.13766.fna,
573.13349,Klebsiella pneumoniae KPN1405ec,4,5747989,196,100.0,1.2,data/genomes/573.13349.fna,
573.14236,Klebsiella pneumoniae KPN559ec,4,5366920,90,100.0,0.0,data/genomes/573.14236.fna,
573.13350,Klebsiella pneumoniae KPN1406ec,4,5423856,131,100.0,0.7,data/genomes/573.13350.fna,
573.13619,Klebsiella pneumoniae KPN1716ec,4,5366405,79,100.0,0.0,data/genomes/573.13619.fna,
573.5822,Klebsiella pneumoniae strain W2-13-ERG2,4,5495535,41,100.0,0.0,data/genomes/573.5822.fna,
573.46120,Klebsiella pneumoniae KSB1_5A,4,5539120,67,99.78,0.0,data/genomes/573.46120.fna,
573.13886,Klebsiella pneumoniae KPN2062ec,4,5567633,92,100.0,0.0,data/genomes/573.13886.fna,
573.66670,Klebsiella pneumoniae KP_NORM_BLD_115397,4,5133812,76,99.0,0.0,data/genomes/573.66670.fna,
573.24426,Klebsiella pneumoniae strain MUGSI_64,4,5569537,113,99.78,0.11,data/genomes/573.24426.fna,
573.13499,Klebsiella pneumoniae KPN1571ec,4,5347669,70,100.0,0.0,data/genomes/573.13499.fna,
573.26257,Klebsiella pneumoniae strain 5012STDY7626382,4,5388753,53,99.78,0.0,data/genomes/573.26257.fna,
573.13257,Klebsiella pneumoniae KPN1278ec,4,5364666,183,100.0,0.3,data/genomes/573.13257.fna,
573.66836,Klebsiella pneumoniae KP_NORM_BLD_1686,4,5425178,59,100.0,0.0,data/genomes/573.66836.fna,
573.46865,Klebsiella pneumoniae KP-43LI,4,5848107,86,99.78,0.0,data/genomes/573.46865.fna,
573.13515,Klebsiella pneumoniae KPN1591ec,4,5488267,121,99.7,0.0,data/genomes/573.13515.fna,
573.13992,Klebsiella pneumoniae KPN251ec,4,5511835,80,100.0,0.0,data/genomes/573.13992.fna,
573.13740,Klebsiella pneumoniae KPN1877ec,4,5644713,122,100.0,0.0,data/genomes/573.13740.fna,
573.14227,Klebsiella pneumoniae KPN546ec,4,5406123,73,100.0,0.0,data/genomes/573.14227.fna,
573.12981,Klebsiella pneumoniae 3332,4,5871568,473,100.0,0.3,data/genomes/573.12981.fna,
573.12783,Klebsiella pneumoniae strain AR_0107,4,5658318,3,100.0,0.7,data/genomes/573.12783.fna,
573.13671,Klebsiella pneumoniae KPN1777ec,4,5453653,75,100.0,1.0,data/genomes/573.13671.fna,
573.26282,Klebsiella pneumoniae strain 5012STDY7626398,4,5430001,41,99.67,0.0,data/genomes/573.26282.fna,
573.13023,Klebsiella pneumoniae 3235,4,5799123,328,100.0,0.0,data/genomes/573.13023.fna,
573.13263,Klebsiella pneumoniae KPN1284ec,4,5424299,99,100.0,0.0,data/genomes/573.13263.fna,
573.13970,Klebsiella pneumoniae KPN223ec,4,5403584,88,100.0,0.0,data/genomes/573.13970.fna,
573.12992,Klebsiella pneumoniae 3307,4,5495866,336,100.0,0.0,data/genomes/573.12992.fna,
573.12771,Klebsiella pneumoniae strain AR_0126,4,5598174,4,100.0,0.0,data/genomes/573.12771.fna,
573.26215,Klebsiella pneumoniae strain 5012STDY7312678,4,5396564,46,99.78,0.0,data/genomes/573.26215.fna,
573.66890,Klebsiella pneumoniae KP_NORM_BLD_2011_75453,4,5523673,66,100.0,0.0,data/genomes/573.66890.fna,
573.14510,Klebsiella pneumoniae KPN942ec,4,5517597,71,100.0,0.0,data/genomes/573.14510.fna,
573.1733,Klebsiella pneumoniae strain KpVA-15,4,5790698,166,100.0,0.7,data/genomes/573.1733.fna,
573.14543,Klebsiella pneumoniae KPN986ec,4,5304250,71,100.0,0.0,data/genomes/573.14543.fna,
573.31078,Klebsiella pneumoniae strain PH49-2,4,5509789,106,99.78,0.11,data/genomes/573.31078.fna,
573.26313,Klebsiella pneumoniae strain 5012STDY7626432,4,5526383,44,99.78,0.11,data/genomes/573.26313.fna,
573.13173,Klebsiella pneumoniae KPN1181ec,4,5359820,139,100.0,0.7,data/genomes/573.13173.fna,
573.67152,Klebsiella pneumoniae KP_NORM_URN_2014_100419,4,5499504,62,100.0,0.0,data/genomes/573.67152.fna,
573.67121,Klebsiella pneumoniae KP_NORM_BLD_72,4,5170312,228,99.8,0.6,data/genomes/573.67121.fna,
573.13567,Klebsiella pneumoniae KPN1660ec,4,5529429,88,100.0,0.3,data/genomes/573.13567.fna,
573.15599,Klebsiella pneumoniae strain KSB1_5B,4,5445617,81,100.0,0.0,data/genomes/573.15599.fna,
573.14507,Klebsiella pneumoniae KPN939ec,4,5578459,120,100.0,0.0,data/genomes/573.14507.fna,
573.13865,Klebsiella pneumoniae KPN2039ec,4,5413172,92,100.0,0.3,data/genomes/573.13865.fna,
573.66934,Klebsiella pneumoniae KP_NORM_BLD_2014_104728,4,5585633,127,100.0,0.0,data/genomes/573.66934.fna,
573.13800,Klebsiella pneumoniae KPN1952ec,4,5542089,133,100.0,0.3,data/genomes/573.13800.fna,
573.13120,Klebsiella pneumoniae KPN1118ec,4,5515331,78,100.0,0.0,data/genomes/573.13120.fna,
573.66708,Klebsiella pneumoniae KP_NORM_BLD_116255,4,5323965,86,100.0,0.0,data/genomes/573.66708.fna,
573.66692,Klebsiella pneumoniae KP_NORM_BLD_115993,4,5518925,202,99.9,0.0,data/genomes/573.66692.fna,
573.12910,Klebsiella pneumoniae 3315,4,5521810,224,100.0,0.0,data/genomes/573.12910.fna,
573.13437,Klebsiella pneumoniae KPN1500ec,4,5475369,160,99.7,0.3,data/genomes/573.13437.fna,
573.26274,Klebsiella pneumoniae strain 5012STDY7626393,4,5486373,84,99.78,0.0,data/genomes/573.26274.fna,
573.67112,Klebsiella pneumoniae KP_NORM_BLD_63837,4,5310683,38,97.7,0.0,data/genomes/573.67112.fna,
573.24268,Klebsiella pneumoniae strain 246,4,5870053,148,99.78,0.0,data/genomes/573.24268.fna,
573.26244,Klebsiella pneumoniae strain 5012STDY7626364,4,5616803,61,99.78,0.11,data/genomes/573.26244.fna,
573.66176,Klebsiella pneumoniae KP_NORM_BLD_2014_101814,4,5421812,65,100.0,0.0,data/genomes/573.66176.fna,
573.12940,Klebsiella pneumoniae 87,4,5825984,489,100.0,0.3,data/genomes/573.12940.fna,
573.13498,Klebsiella pneumoniae KPN1570ec,4,5916103,121,100.0,0.3,data/genomes/573.13498.fna,
573.67077,Klebsiella pneumoniae KP_NORM_BLD_62649,4,5297509,55,100.0,0.0,data/genomes/573.67077.fna,
573.46838,Klebsiella pneumoniae KP-13LU,4,5652605,81,99.78,0.0,data/genomes/573.46838.fna,
573.14241,Klebsiella pneumoniae KPN566ec,4,5776624,132,100.0,0.0,data/genomes/573.14241.fna,
573.12865,Klebsiella pneumoniae 34,4,5329701,284,100.0,1.0,data/genomes/573.12865.fna,
573.24454,Klebsiella pneumoniae strain MUGSI_97,4,5592315,137,99.78,0.0,data/genomes/573.24454.fna,
573.66783,Klebsiella pneumoniae KP_NORM_BLD_13383,4,5309161,82,100.0,0.1,data/genomes/573.66783.fna,
573.12873,Klebsiella pneumoniae 106,4,5547134,371,99.7,0.0,data/genomes/573.12873.fna,
573.24290,Klebsiella pneumoniae strain 36,4,5552246,124,99.78,0.0,data/genomes/573.24290.fna,
573.26286,Klebsiella pneumoniae strain 5012STDY7626404,4,5432958,50,99.78,0.0,data/genomes/573.26286.fna,
573.67004,Klebsiella pneumoniae KP_NORM_BLD_60817,4,5633013,67,100.0,0.0,data/genomes/573.67004.fna,
573.13697,Klebsiella pneumoniae KPN1832ec,4,5469890,172,100.0,0.3,data/genomes/573.13697.fna,
573.13665,Klebsiella pneumoniae KPN1770ec,4,5801410,145,100.0,0.3,data/genomes/573.13665.fna,
573.13639,Klebsiella pneumoniae KPN1740ec,4,5413988,78,99.7,0.3,data/genomes/573.13639.fna,
573.67090,Klebsiella pneumoniae KP_NORM_BLD_62912,4,5495652,59,100.0,0.2,data/genomes/573.67090.fna,
573.14044,Klebsiella pneumoniae KPN309ec,4,5422063,91,100.0,0.0,data/genomes/573.14044.fna,
573.66581,Klebsiella pneumoniae KP_NORM_BLD_110770,4,5518044,92,100.0,0.1,data/genomes/573.66581.fna,
573.13387,Klebsiella pneumoniae KPN1446ec,4,5587018,213,100.0,0.3,data/genomes/573.13387.fna,
573.66583,Klebsiella pneumoniae KP_NORM_BLD_110766,4,5509156,259,99.9,1.3,data/genomes/573.66583.fna,
573.66756,Klebsiella pneumoniae KP_NORM_BLD_12930,4,5426098,93,100.0,0.0,data/genomes/573.66756.fna,
573.26213,Klebsiella pneumoniae strain 5012STDY7312676,4,5270707,21,99.78,0.0,data/genomes/573.26213.fna,
573.13323,Klebsiella pneumoniae KPN1365ec,4,5696541,136,100.0,0.0,data/genomes/573.13323.fna,
573.14368,Klebsiella pneumoniae KPN748ec,4,5490963,133,99.7,0.0,data/genomes/573.14368.fna,
573.12862,Klebsiella pneumoniae 3288,4,5422754,369,100.0,0.0,data/genomes/573.12862.fna,
573.26205,Klebsiella pneumoniae strain 5012STDY7312669,4,5354642,34,99.78,0.0,data/genomes/573.26205.fna,
573.13869,Klebsiella pneumoniae KPN2043ec,4,5725274,117,100.0,0.7,data/genomes/573.13869.fna,
573.14153,Klebsiella pneumoniae KPN435ec,4,5555948,142,100.0,0.0,data/genomes/573.14153.fna,
573.67120,Klebsiella pneumoniae KP_NORM_BLD_68,4,5237439,46,100.0,0.0,data/genomes/573.67120.fna,
573.14283,Klebsiella pneumoniae KPN616ec,4,5770048,128,100.0,0.0,data/genomes/573.14283.fna,
573.13388,Klebsiella pneumoniae KPN1447ec,4,5716004,166,100.0,0.7,data/genomes/573.13388.fna,
573.13411,Klebsiella pneumoniae KPN1473ec,4,5212882,102,100.0,0.0,data/genomes/573.13411.fna,
573.13953,Klebsiella pneumoniae KPN2162ec,4,5723049,108,100.0,0.0,data/genomes/573.13953.fna,
573.13879,Klebsiella pneumoniae KPN2054ec,4,5588520,123,100.0,0.0,data/genomes/573.13879.fna,
573.14214,Klebsiella pneumoniae KPN528ec,4,5973075,4,100.0,2.0,data/genomes/573.14214.fna,
573.66972,Klebsiella pneumoniae KP_NORM_BLD_2799,4,5472636,51,100.0,0.0,data/genomes/573.66972.fna,
573.13731,Klebsiella pneumoniae KPN1868ec,4,5388754,95,100.0,0.0,data/genomes/573.13731.fna,
573.13477,Klebsiella pneumoniae KPN1548ec,4,5557386,133,100.0,0.0,data/genomes/573.13477.fna,
573.14344,Klebsiella pneumoniae KPN718ec,4,5491715,77,100.0,0.3,data/genomes/573.14344.fna,
573.14123,Klebsiella pneumoniae KPN402ec,4,5425684,98,100.0,0.0,data/genomes/573.14123.fna,
573.67048,Klebsiella pneumoniae KP_NORM_BLD_62,4,5129070,73,100.0,0.0,data/genomes/573.67048.fna,
573.12872,Klebsiella pneumoniae 15,4,5504607,245,100.0,0.0,data/genomes/573.12872.fna,
573.24318,Klebsiella pneumoniae strain FDA-CDC-AR_0106,4,5735452,148,99.78,0.0,data/genomes/573.24318.fna,
573.14540,Klebsiella pneumoniae KPN982ec,4,5445576,90,100.0,0.0,data/genomes/573.14540.fna,
573.24281,Klebsiella pneumoniae strain 310,4,5747781,140,99.78,0.11,data/genomes/573.24281.fna,
573.13289,Klebsiella pneumoniae KPN1329ec,4,5415460,136,100.0,0.7,data/genomes/573.13289.fna,
573.14377,Klebsiella pneumoniae KPN759ec,4,5469320,124,100.0,0.0,data/genomes/573.14377.fna,
573.26197,Klebsiella pneumoniae strain 5012STDY7312664,4,5466421,33,99.78,0.0,data/genomes/573.26197.fna,
573.14398,Klebsiella pneumoniae KPN788ec,4,5470782,77,100.0,0.0,data/genomes/573.14398.fna,
573.13628,Klebsiella pneumoniae KPN1726ec,4,5438198,73,100.0,0.0,data/genomes/573.13628.fna,
573.14010,Klebsiella pneumoniae KPN272ec,4,5421722,91,100.0,0.0,data/genomes/573.14010.fna,
573.15607,Klebsiella pneumoniae strain KSB1_7I,4,5619233,70,100.0,0.0,data/genomes/573.15607.fna,
573.66935,Klebsiella pneumoniae KP_NORM_BLD_2015_115991,4,5436477,78,100.0,0.0,data/genomes/573.66935.fna,
573.46069,Klebsiella pneumoniae INF094,4,5747204,97,99.78,0.0,data/genomes/573.46069.fna,
573.66921,Klebsiella pneumoniae KP_NORM_BLD_2013_92959,4,5400691,83,100.0,0.0,data/genomes/573.66921.fna,
573.12878,Klebsiella pneumoniae 3262,4,5399893,232,100.0,0.7,data/genomes/573.12878.fna,
573.15528,Klebsiella pneumoniae strain INF209,4,5583712,103,98.3,0.3,data/genomes/573.15528.fna,
573.14317,Klebsiella pneumoniae KPN686ec,4,5561642,135,100.0,0.0,data/genomes/573.14317.fna,
573.26314,Klebsiella pneumoniae strain 5012STDY7626434,4,5362521,42,99.78,0.0,data/genomes/573.26314.fna,
573.1719,Klebsiella pneumoniae strain KpVA-1,4,5782666,153,100.0,0.3,data/genomes/573.1719.fna,
573.14122,Klebsiella pneumoniae KPN401ec,4,5505383,104,100.0,0.0,data/genomes/573.14122.fna,
573.24445,Klebsiella pneumoniae strain MUGSI_86,4,5626806,132,99.78,0.0,data/genomes/573.24445.fna,
573.46856,Klebsiella pneumoniae KP-26PI,4,5808487,85,99.78,0.11,data/genomes/573.46856.fna,
573.14313,Klebsiella pneumoniae KPN682ec,4,5473359,136,99.7,0.0,data/genomes/573.14313.fna,
573.14049,Klebsiella pneumoniae KPN315ec,4,5699615,136,100.0,0.3,data/genomes/573.14049.fna,
573.46092,Klebsiella pneumoniae KSB1_8B,4,5654539,151,99.78,0.22,data/genomes/573.46092.fna,
573.13958,Klebsiella pneumoniae KPN2169ec,4,5448383,133,100.0,0.0,data/genomes/573.13958.fna,
573.46851,Klebsiella pneumoniae KP-23PA,4,5824711,100,99.78,0.11,data/genomes/573.46851.fna,
573.13931,Klebsiella pneumoniae KPN2114ec,4,5414836,112,100.0,0.0,data/genomes/573.13931.fna,
573.24441,Klebsiella pneumoniae strain MUGSI_82,4,5886742,123,99.78,0.0,data/genomes/573.24441.fna,
573.12936,Klebsiella pneumoniae 3323,4,5811787,303,100.0,0.1,data/genomes/573.12936.fna,
573.13118,Klebsiella pneumoniae KPN1116ec,4,5432377,64,100.0,0.7,data/genomes/573.13118.fna,
573.66804,Klebsiella pneumoniae KP_NORM_BLD_13885,4,5341612,115,100.0,0.1,data/genomes/573.66804.fna,
573.15108,Klebsiella pneumoniae strain AR_0143,4,5989257,5,100.0,0.0,data/genomes/573.15108.fna,
573.13176,Klebsiella pneumoniae KPN1184ec,4,5521248,145,100.0,0.0,data/genomes/573.13176.fna,
573.14385,Klebsiella pneumoniae KPN770ec,4,5508415,135,100.0,0.0,data/genomes/573.14385.fna,
573.14138,Klebsiella pneumoniae KPN418ec,4,5487286,108,100.0,0.0,data/genomes/573.14138.fna,
573.13978,Klebsiella pneumoniae KPN233ec,4,5558760,145,100.0,0.0,data/genomes/573.13978.fna,
573.66995,Klebsiella pneumoniae KP_NORM_BLD_60560,4,5438863,73,100.0,0.0,data/genomes/573.66995.fna,
573.14274,Klebsiella pneumoniae KPN605ec,4,5434741,139,100.0,0.0,data/genomes/573.14274.fna,
573.66633,Klebsiella pneumoniae KP_NORM_BLD_114297,4,5408260,69,100.0,0.0,data/genomes/573.66633.fna,
573.13292,Klebsiella pneumoniae KPN1331ec,4,5423882,147,100.0,0.3,data/genomes/573.13292.fna,
573.66747,Klebsiella pneumoniae KP_NORM_BLD_117577,4,5340216,53,100.0,0.0,data/genomes/573.66747.fna,
573.66755,Klebsiella pneumoniae KP_NORM_BLD_12936,4,5525743,121,100.0,0.0,data/genomes/573.66755.fna,
573.26122,Klebsiella pneumoniae strain 5012STDY7312577,4,5344303,46,99.78,0.11,data/genomes/573.26122.fna,
573.14321,Klebsiella pneumoniae KPN691ec,4,5565926,162,100.0,0.2,data/genomes/573.14321.fna,
573.66924,Klebsiella pneumoniae KP_NORM_BLD_2014_101477,4,5784083,228,99.8,0.1,data/genomes/573.66924.fna,
573.13136,Klebsiella pneumoniae KPN1135ec,4,5493972,101,100.0,0.0,data/genomes/573.13136.fna,
573.15584,Klebsiella pneumoniae strain KSB2_7C,4,5486308,58,98.0,0.7,data/genomes/573.15584.fna,
573.13047,Klebsiella pneumoniae KPN1021ec,4,5345039,56,100.0,0.0,data/genomes/573.13047.fna,
573.26263,Klebsiella pneumoniae strain 5012STDY7626383,4,5427644,47,99.78,0.22,data/genomes/573.26263.fna,
573.14391,Klebsiella pneumoniae KPN778ec,4,5471556,72,100.0,0.0,data/genomes/573.14391.fna,
573.13828,Klebsiella pneumoniae KPN1997ec,4,5754531,111,100.0,0.3,data/genomes/573.13828.fna,
573.5710,Klebsiella pneumoniae strain W2-9-ERG2,4,5385055,33,100.0,0.0,data/genomes/573.5710.fna,
573.66621,Klebsiella pneumoniae KP_NORM_BLD_113777,4,5349849,69,100.0,0.1,data/genomes/573.66621.fna,
573.13398,Klebsiella pneumoniae KPN1458ec,4,5721763,253,100.0,1.3,data/genomes/573.13398.fna,
573.46832,Klebsiella pneumoniae KP-10PI,4,5796136,136,99.78,0.0,data/genomes/573.46832.fna,
573.26236,Klebsiella pneumoniae strain 5012STDY7626474,4,5557040,58,99.78,0.0,data/genomes/573.26236.fna,
573.13406,Klebsiella pneumoniae KPN1469ec,4,5471971,139,100.0,1.0,data/genomes/573.13406.fna,
573.13250,Klebsiella pneumoniae KPN1271ec,4,5393265,64,100.0,0.0,data/genomes/573.13250.fna,
573.13934,Klebsiella pneumoniae KPN2118ec,4,5590988,90,100.0,0.0,data/genomes/573.13934.fna,
573.12970,Klebsiella pneumoniae 3236,4,5652600,393,100.0,0.0,data/genomes/573.12970.fna,
573.14396,Klebsiella pneumoniae KPN785ec,4,6045740,213,100.0,1.0,data/genomes/573.14396.fna,
573.66992,Klebsiella pneumoniae KP_NORM_BLD_60433,4,5421802,82,100.0,0.0,data/genomes/573.66992.fna,
573.13062,Klebsiella pneumoniae KPN1040ec,4,5477562,94,100.0,0.0,data/genomes/573.13062.fna,
573.66585,Klebsiella pneumoniae KP_NORM_BLD_110785,4,5357228,75,99.9,0.0,data/genomes/573.66585.fna,
573.13200,Klebsiella pneumoniae KPN1209ec,4,5397883,107,100.0,0.7,data/genomes/573.13200.fna,
573.13816,Klebsiella pneumoniae KPN1983ec,4,5567556,125,100.0,0.0,data/genomes/573.13816.fna,
573.26089,Klebsiella pneumoniae strain 5012STDY7312703,4,5286388,35,99.78,0.11,data/genomes/573.26089.fna,
573.34246,Klebsiella pneumoniae strain INF354-sc-2280183,4,5671180,5,99.78,0.0,data/genomes/573.34246.fna,
573.13256,Klebsiella pneumoniae KPN1277ec,4,5565696,108,100.0,0.0,data/genomes/573.13256.fna,
573.13159,Klebsiella pneumoniae KPN1164ec,4,5374935,106,100.0,0.0,data/genomes/573.13159.fna,
573.13918,Klebsiella pneumoniae KPN2098ec,4,5379307,86,100.0,0.0,data/genomes/573.13918.fna,
573.67074,Klebsiella pneumoniae KP_NORM_BLD_62638,4,5321617,80,100.0,0.1,data/genomes/573.67074.fna,
573.15575,Klebsiella pneumoniae strain KSB2_8A,4,5392331,46,99.7,0.0,data/genomes/573.15575.fna,
573.26247,Klebsiella pneumoniae strain 5012STDY7626368,4,5520587,105,99.78,0.0,data/genomes/573.26247.fna,
573.24264,Klebsiella pneumoniae strain 212,4,5416907,93,99.78,0.11,data/genomes/573.24264.fna,
573.66714,Klebsiella pneumoniae KP_NORM_BLD_116378,4,5165249,50,100.0,0.0,data/genomes/573.66714.fna,
573.67015,Klebsiella pneumoniae KP_NORM_BLD_61041,4,5520163,77,100.0,0.0,data/genomes/573.67015.fna,
573.24339,Klebsiella pneumoniae strain MUGSI_121,4,5530102,177,99.78,0.0,data/genomes/573.24339.fna,
573.13144,Klebsiella pneumoniae KPN1146ec,4,5460911,76,100.0,0.0,data/genomes/573.13144.fna,
573.13845,Klebsiella pneumoniae KPN2015ec,4,5479708,97,100.0,0.0,data/genomes/573.13845.fna,
573.33396,Klebsiella pneumoniae strain PMK16,4,5855985,153,99.78,0.0,data/genomes/573.33396.fna,
573.14169,Klebsiella pneumoniae KPN457ec,4,5397927,80,100.0,0.0,data/genomes/573.14169.fna,
573.14046,Klebsiella pneumoniae KPN312ec,4,5443419,72,100.0,0.0,data/genomes/573.14046.fna,
573.26206,Klebsiella pneumoniae strain 5012STDY7312673,4,5671818,59,99.78,0.11,data/genomes/573.26206.fna,
573.23202,Klebsiella pneumoniae strain KP_089,4,5835380,263,99.78,0.22,data/genomes/573.23202.fna,
573.66976,Klebsiella pneumoniae KP_NORM_BLD_3086,4,5710780,172,100.0,0.2,data/genomes/573.66976.fna,
573.13384,Klebsiella pneumoniae KPN1443ec,4,5538555,191,100.0,0.3,data/genomes/573.13384.fna,
573.31071,Klebsiella pneumoniae strain WU10,4,5194947,104,99.44,0.22,data/genomes/573.31071.fna,
573.13014,Klebsiella pneumoniae 3284,4,5561321,444,100.0,0.3,data/genomes/573.13014.fna,
573.13396,Klebsiella pneumoniae KPN1455ec,4,5484634,154,100.0,0.8,data/genomes/573.13396.fna,
573.14042,Klebsiella pneumoniae KPN307ec,4,5410985,87,100.0,0.0,data/genomes/573.14042.fna,
573.5692,Klebsiella pneumoniae strain PB21,4,5736847,56,100.0,0.0,data/genomes/573.5692.fna,
573.66575,Klebsiella pneumoniae KP_NORM_BLD_108853,4,5540229,48,100.0,0.0,data/genomes/573.66575.fna,
573.15371,Klebsiella pneumoniae strain KSB1_9D,4,5702263,7,100.0,0.0,data/genomes/573.15371.fna,
573.24418,Klebsiella pneumoniae strain MUGSI_51,4,5804127,176,99.78,0.22,data/genomes/573.24418.fna,
573.13640,Klebsiella pneumoniae KPN1741ec,4,5413621,82,100.0,0.0,data/genomes/573.13640.fna,
573.66792,Klebsiella pneumoniae KP_NORM_BLD_13539,4,5384983,83,100.0,0.0,data/genomes/573.66792.fna,
573.26152,Klebsiella pneumoniae strain 5012STDY7312585,4,5327967,29,99.78,0.0,data/genomes/573.26152.fna,
573.26151,Klebsiella pneumoniae strain 5012STDY7312586,4,5417635,31,99.78,0.0,data/genomes/573.26151.fna,
573.13647,Klebsiella pneumoniae KPN1751ec,4,5794716,88,98.3,0.8,data/genomes/573.13647.fna,
573.15577,Klebsiella pneumoniae strain KSB2_4B,4,5182684,47,98.3,0.0,data/genomes/573.15577.fna,
573.66915,Klebsiella pneumoniae KP_NORM_BLD_2013_92320,4,5518368,81,100.0,0.0,data/genomes/573.66915.fna,
